云南线路①,#genre#
Bestv-9,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225961/1.m3u8$华为
Bestv-10,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225963/1.m3u8$华为
西安新闻,https://xatv-yt.xiancity.cn/live/1/index.m3u8
西安都市,https://xatv-yt.xiancity.cn/live/2/index.m3u8
西安商务,https://xatv-yt.xiancity.cn/live/3/index.m3u8
西安影视,https://xatv-yt.xiancity.cn/live/4/index.m3u8
西安丝路,https://xatv-yt.xiancity.cn/live/5/index.m3u8
西安乐购,https://xatv-yt.xiancity.cn/live/6/index.m3u8
西安移动,https://xatv-yt.xiancity.cn/live/7/index.m3u8
云南线路②,#genre#
CCTV1HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/CCTV-1-HD/CCTV-1-HD.m3u8?m3u8_level=2
CCTV2HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CCTV-2-HD/G_CCTV-2-HD.m3u8?m3u8_level=2
CCTV3HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/CCTV-3/CCTV-3.m3u8?m3u8_level=2
CCTV4HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CCTV-4-HD/G_CCTV-4-HD.m3u8?m3u8_level=2
CCTV5HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/CCTV-5/CCTV-5.m3u8?m3u8_level=2
CCTV5+HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CCTV-5PLUS/G_CCTV-5PLUS.m3u8?m3u8_level=2
CCTV6HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/CCTV-6/CCTV-6.m3u8?m3u8_level=2
CCTV6HD,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2013693901/timeshift.m3u8?delay=0&cdn=5202
CCTV6HD,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2025393101/timeshift.m3u8?delay=0&cdn=5202
CCTV7HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CCTV-7-HD/G_CCTV-7-HD.m3u8?m3u8_level=2
CCTV8HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CCTV-8/G_CCTV-8.m3u8?m3u8_level=2
CCTV9HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CCTV-9-HD/G_CCTV-9-HD.m3u8?m3u8_level=2
CCTV10HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CCTV-10-HD/G_CCTV-10-HD.m3u8?m3u8_level=2
CCTV11HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/CCTV-11/CCTV-11.m3u8?m3u8_level=2
CCTV12HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CCTV-12-HD/G_CCTV-12-HD.m3u8?m3u8_level=2
CCTV13HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/CCTV-13/CCTV-13.m3u8?m3u8_level=2
CCTV14HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CCTV-14-HD/G_CCTV-14-HD.m3u8?m3u8_level=2
CCTV15HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CCTV-15/G_CCTV-15.m3u8?m3u8_level=2
CCTV16HD,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221226315/1.m3u8$华为
CCTV16-4K,http://hwvod.yn.chinamobile.com/PLTV/88888894/224/3221226317/1.m3u8$华为
CCTV17HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CCTV-17-HD/G_CCTV-17-HD.m3u8?m3u8_level=2
CGTN,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CGTN-HD/G_CGTN-HD.m3u8?m3u8_level=2
CGTN纪录,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CGTVJL-HD/G_CGTVJL-HD.m3u8?m3u8_level=2
中国教育1HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CETV-1-HD/G_CETV-1-HD.m3u8?m3u8_level=2
中国教育4HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CETV-4-HD/G_CETV-4-HD.m3u8?m3u8_level=2
北京冬奥纪实HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_BEIJINGJS-HD/G_BEIJINGJS-HD.m3u8?m3u8_level=2
上海纪实人文HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_SHANGHAIJS-HD/G_SHANGHAIJS-HD.m3u8?m3u8_level=2
湖南金鹰纪实HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_JINYINGJS-HD/G_JINYINGJS-HD.m3u8?m3u8_level=2
东南卫视HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_DONGNAN-HD/G_DONGNAN-HD.m3u8?m3u8_level=2
东方卫视HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/DFWS-HD/DFWS-HD.m3u8?m3u8_level=2
北京卫视HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/BTV-1/BTV-1.m3u8?m3u8_level=2
吉林卫视HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_JILIN-HQ/G_JILIN-HQ.m3u8?m3u8_level=2
四川卫视HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_SICHUAN-HD/G_SICHUAN-HD.m3u8?m3u8_level=2
天津卫视HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_TIANJIN-HD/G_TIANJIN-HD.m3u8?m3u8_level=2
安徽卫视HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_ANHUI-HD/G_ANHUI-HD.m3u8?m3u8_level=2
山东卫视HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_SHANDONG-HD/G_SHANDONG-HD.m3u8?m3u8_level=2
江苏卫视HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_JIANGSU-HD/G_JIANGSU-HD.m3u8?m3u8_level=2
江西卫视HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_JIANGXI-HD/G_JIANGXI-HD.m3u8?m3u8_level=2
河北卫视HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_HEBEI-HQ/G_HEBEI-HQ.m3u8?m3u8_level=2
河南卫视HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_HENAN-HQ/G_HENAN-HQ.m3u8?m3u8_level=2
浙江卫视HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/ZJWS-HD/ZJWS-HD.m3u8?m3u8_level=2
深圳卫视HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/SZWS-HD/SZWS-HD.m3u8?m3u8_level=2
湖北卫视HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_HUBEI-HD/G_HUBEI-HD.m3u8?m3u8_level=2
湖南卫视HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/HNWS-HD/HNWS-HD.m3u8?m3u8_level=2
贵州卫视HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_GUIZHOU-HD/G_GUIZHOU-HD.m3u8?m3u8_level=2
重庆卫视HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CHONGQING-HD/G_CHONGQING-HD.m3u8?m3u8_level=2
黑龙江卫视HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_HEILONGJIANG-HD/G_HEILONGJIANG-HD.m3u8?m3u8_level=2
云南卫视HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_YUNNAN-HD/G_YUNNAN-HD.m3u8?m3u8_level=2
云南都市HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CCTV-1-CQ/G_CCTV-1-CQ.m3u8?m3u8_level=2
云南都市HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_YNTV-2-HD/G_YNTV-2-HD.m3u8?m3u8_level=2
云南娱乐HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_YNTV-3-HD/G_YNTV-3-HD.m3u8?m3u8_level=2
云南生活资讯HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_YNTV-4-HD/G_YNTV-4-HD.m3u8?m3u8_level=2
云南影视HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_YNTV-5-HD/G_YNTV-5-HD.m3u8?m3u8_level=2
云南康旅HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_YNTV-6-HD/G_YNTV-6-HD.m3u8?m3u8_level=2
云南少儿HD,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_YNTVSE-HD/G_YNTVSE-HD.m3u8?m3u8_level=2
楚雄新闻,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CHUXIONGXW/G_CHUXIONGXW.m3u8?m3u8_level=2
楚雄文旅,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CHUXIONGGG/G_CHUXIONGGG.m3u8?m3u8_level=2
楚雄市台,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CHUXIONGSHI/G_CHUXIONGSHI.m3u8?m3u8_level=2
禄丰电视台,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_LUFENG/G_LUFENG.m3u8?m3u8_level=2
永仁,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_YONGREN/G_YONGREN.m3u8?m3u8_level=2
南华,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_NANHUA/G_NANHUA.m3u8?m3u8_level=2
双柏,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_SHUANGBAI/G_SHUANGBAI.m3u8?m3u8_level=2
牟定,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_MOUDING/G_MOUDING.m3u8?m3u8_level=2
姚安,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_YAOAN/G_YAOAN.m3u8?m3u8_level=2
元谋,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_YUANMOU/G_YUANMOU.m3u8?m3u8_level=2
武定,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_WUDING/G_WUDING.m3u8?m3u8_level=2
大理1新闻综合,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_DALITV-1/G_DALITV-1.m3u8?m3u8_level=2
大理2文化旅游,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_DALITV-2/G_DALITV-2.m3u8?m3u8_level=2
大理漾濞台,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_YANGBI/G_YANGBI.m3u8?m3u8_level=2
宾川,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_BINCHUANTV-1/G_BINCHUANTV-1.m3u8?m3u8_level=2
宾川2,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_BINCHUANTV-2/G_BINCHUANTV-2.m3u8?m3u8_level=2
云龙,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_YUNLONGTV-1/G_YUNLONGTV-1.m3u8?m3u8_level=2
弥渡,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_MIDUTV-1/G_MIDUTV-1.m3u8?m3u8_level=2
巍山,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_WEISHAN/G_WEISHAN.m3u8?m3u8_level=2
洱源,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_ERYUAN/G_ERYUAN.m3u8?m3u8_level=2
鹤庆,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_HEQING/G_HEQING.m3u8?m3u8_level=2
永胜,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_YONGSHENG/G_YONGSHENG.m3u8?m3u8_level=2
华坪,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_HUAPING/G_HUAPING.m3u8?m3u8_level=2
保山1,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_BAOSHANTV-1/G_BAOSHANTV-1.m3u8?m3u8_level=2
保山1,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_BAOSHANXW/G_BAOSHANXW.m3u8?m3u8_level=2
保山2,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_BAOSHANGG/G_BAOSHANGG.m3u8?m3u8_level=2
保山2,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_BAOSHANTV-2/G_BAOSHANTV-2.m3u8?m3u8_level=2
保山3,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_BAOSHANKJ/G_BAOSHANKJ.m3u8?m3u8_level=2
保山3,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_BAOSHANTV-3/G_BAOSHANTV-3.m3u8?m3u8_level=2
隆阳,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_LONGYANG/G_LONGYANG.m3u8?m3u8_level=2
施甸,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_SHIDIAN/G_SHIDIAN.m3u8?m3u8_level=2
昌宁,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CHANGNING/G_CHANGNING.m3u8?m3u8_level=2
龙陵,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_LONGLING/G_LONGLING.m3u8?m3u8_level=2
腾冲,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_TENGCHONG/G_TENGCHONG.m3u8?m3u8_level=2
德宏公共,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_DEHONG-2/G_DEHONG-2.m3u8?m3u8_level=2
德宏新闻综合,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_DEHONG-1/G_DEHONG-1.m3u8?m3u8_level=2
芒市,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_DEHONGMS/G_DEHONGMS.m3u8?m3u8_level=2
盈江,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_DEHONGYJ/G_DEHONGYJ.m3u8?m3u8_level=2
陇川,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_DEHONGLC/G_DEHONGLC.m3u8?m3u8_level=2
临沧1,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_LINCANGTV-1/G_LINCANGTV-1.m3u8?m3u8_level=2
临沧2,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_LINCANGTV-2/G_LINCANGTV-2.m3u8?m3u8_level=2
临翔,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_LCLINXIANG/G_LCLINXIANG.m3u8?m3u8_level=2
云县,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_LCYUNXIAN/G_LCYUNXIAN.m3u8?m3u8_level=2
凤庆,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_LCFENGQING/G_LCFENGQING.m3u8?m3u8_level=2
双江,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_LCSHUANGJIANG/G_LCSHUANGJIANG.m3u8?m3u8_level=2
永德,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_LCYONGDE/G_LCYONGDE.m3u8?m3u8_level=2
沧源,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_LCCANGYUAN/G_LCCANGYUAN.m3u8?m3u8_level=2
耿马,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_LCGENGMA/G_LCGENGMA.m3u8?m3u8_level=2
镇康,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_LCZHENKANG/G_LCZHENKANG.m3u8?m3u8_level=2
西双版纳公共,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_XSBNTV-2/G_XSBNTV-2.m3u8?m3u8_level=2
西双版纳综合,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_XSBNTV-1/G_XSBNTV-1.m3u8?m3u8_level=2
勐海,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_MENGHAI/G_MENGHAI.m3u8?m3u8_level=2
勐腊,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_MENGLA/G_MENGLA.m3u8?m3u8_level=2
普洱1,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_PUERTV-1/G_PUERTV-1.m3u8?m3u8_level=2
普洱2,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_PUERTV-2/G_PUERTV-2.m3u8?m3u8_level=2
普洱3,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_PUERTV-3/G_PUERTV-3.m3u8?m3u8_level=2
思茅,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_SIMAO/G_SIMAO.m3u8?m3u8_level=2
景东,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_JINGDONG/G_JINGDONG.m3u8?m3u8_level=2
墨江,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_MOJIANG/G_MOJIANG.m3u8?m3u8_level=2
景谷,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_JINGGU/G_JINGGU.m3u8?m3u8_level=2
镇沅,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_ZHENYUAN/G_ZHENYUAN.m3u8?m3u8_level=2
江城,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_JIANGCHENG/G_JIANGCHENG.m3u8?m3u8_level=2
澜沧,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_LANCANG/G_LANCANG.m3u8?m3u8_level=2
孟连,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_MENGLIAN/G_MENGLIAN.m3u8?m3u8_level=2
曲靖1,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_QUJING-1/G_QUJING-1.m3u8?m3u8_level=2
曲靖2,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_QUJING-2/G_QUJING-2.m3u8?m3u8_level=2
曲靖3,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_QUJING-3/G_QUJING-3.m3u8?m3u8_level=2
马龙,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_MALONGTV/G_MALONGTV.m3u8?m3u8_level=2
师宗,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_SHIZONG/G_SHIZONG.m3u8?m3u8_level=2
罗平,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_QJLUOPING/G_QJLUOPING.m3u8?m3u8_level=2
富源,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_QJFUYUAN/G_QJFUYUAN.m3u8?m3u8_level=2
会泽,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_HUIZE/G_HUIZE.m3u8?m3u8_level=2
玉溪公共频道,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_YUXIGG/G_YUXIGG.m3u8?m3u8_level=2
玉溪新闻综合,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_YUXIXW/G_YUXIXW.m3u8?m3u8_level=2
红塔,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_HONGTA/G_HONGTA.m3u8?m3u8_level=2
江川,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_JIANGCHUAN/G_JIANGCHUAN.m3u8?m3u8_level=2
澄江,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CHENGJIANG/G_CHENGJIANG.m3u8?m3u8_level=2
通海,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_TONGHAI/G_TONGHAI.m3u8?m3u8_level=2
华宁,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_HUANING/G_HUANING.m3u8?m3u8_level=2
新平,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_XINPING/G_XINPING.m3u8?m3u8_level=2
新平,http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8
峨山,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_ESHAN/G_ESHAN.m3u8?m3u8_level=2
元江,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_YUANJIANG/G_YUANJIANG.m3u8?m3u8_level=2
红河1新闻综合,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_HONGHETV-1/G_HONGHETV-1.m3u8?m3u8_level=2
红河2公共,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_HONGHETV-2/G_HONGHETV-2.m3u8?m3u8_level=2
蒙自,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_MENGZI/G_MENGZI.m3u8?m3u8_level=2
弥勒,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_MILE/G_MILE.m3u8?m3u8_level=2
个旧,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_GEJIU/G_GEJIU.m3u8?m3u8_level=2
红河县,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_HONGHEXIAN/G_HONGHEXIAN.m3u8?m3u8_level=2
开远,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_KAIYUAN/G_KAIYUAN.m3u8?m3u8_level=2
河口,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_HEKOU/G_HEKOU.m3u8?m3u8_level=2
泸西,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_LUXI/G_LUXI.m3u8?m3u8_level=2
石屏,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_SHIPING/G_SHIPING.m3u8?m3u8_level=2
绿春,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_LVCHUN/G_LVCHUN.m3u8?m3u8_level=2
金平,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_JINPING/G_JINPING.m3u8?m3u8_level=2
屏边,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_PINGBIAN/G_PINGBIAN.m3u8?m3u8_level=2
建水,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_JIANSHUI/G_JIANSHUI.m3u8?m3u8_level=2
元阳,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_YUANYANG/G_YUANYANG.m3u8?m3u8_level=2
麻栗坡,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_MALIPO/G_MALIPO.m3u8?m3u8_level=2
丘北,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_QIUBEI/G_QIUBEI.m3u8?m3u8_level=2
富宁,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_FUNING/G_FUNING.m3u8?m3u8_level=2
西畴,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_XICHOU/G_XICHOU.m3u8?m3u8_level=2
昭通1,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_ZHAOTONG-1/G_ZHAOTONG-1.m3u8?m3u8_level=2
昭通2,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_ZHAOTONG-2/G_ZHAOTONG-2.m3u8?m3u8_level=2
昭通3,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_ZHAOTONG-3/G_ZHAOTONG-3.m3u8?m3u8_level=2
鲁甸,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_LUDIAN/G_LUDIAN.m3u8?m3u8_level=2
鲁甸,http://livebroadcast.ccwb.cn/live/w1619693259142907.m3u8
巧家,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_QIAOJIA/G_QIAOJIA.m3u8?m3u8_level=2
巧家,http://livebroadcast.ccwb.cn/live/w1593303918254963.m3u8
盐津,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_YANJIN/G_YANJIN.m3u8?m3u8_level=2
大关,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_DAGUAN/G_DAGUAN.m3u8?m3u8_level=2
永善,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_YONGSHAN/G_YONGSHAN.m3u8?m3u8_level=2
绥江,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_SUIJIANG/G_SUIJIANG.m3u8?m3u8_level=2
威信,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_WEIXIN/G_WEIXIN.m3u8?m3u8_level=2
水富,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_SHUIFU/G_SHUIFU.m3u8?m3u8_level=2
彝良,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_YILIANG/G_YILIANG.m3u8?m3u8_level=2
香格里拉,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_DIQINGXGLL/G_DIQINGXGLL.m3u8?m3u8_level=2
迪庆新闻综合,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_DIQING-1/G_DIQING-1.m3u8?m3u8_level=2
迪庆藏语,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_DIQINGZY/G_DIQINGZY.m3u8?m3u8_level=2
德钦,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_DIQINGDQ/G_DIQINGDQ.m3u8?m3u8_level=2
维西,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_DIQINGWX/G_DIQINGWX.m3u8?m3u8_level=2
怒江,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8
福贡,http://livebroadcast.ccwb.cn/live/w1612505860303999.m3u8
泸水,http://livebroadcast.ccwb.cn/live/w1596164431584927.m3u8
CCTV1,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CCTV-1/G_CCTV-1.m3u8?m3u8_level=2
CCTV2,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CCTV-2/G_CCTV-2.m3u8?m3u8_level=2
CCTV4,http://ztevod.yn.chinamobile.com:6060/gitv_live/CCTV-4/CCTV-4.m3u8?m3u8_level=2
CCTV7,http://ztevod.yn.chinamobile.com:6060/gitv_live/CCTV-7/CCTV-7.m3u8?m3u8_level=2
CCTV10 675,http://ztevod.yn.chinamobile.com:6060/gitv_live/CCTV-10/CCTV-10.m3u8?m3u8_level=2
CCTV11,http://ztevod.yn.chinamobile.com:6060/gitv_live/CCTV-11/CCTV-11.m3u8?m3u8_level=2
CCTV12,http://ztevod.yn.chinamobile.com:6060/gitv_live/CCTV-12/CCTV-12.m3u8?m3u8_level=2
CCTV13,http://ztevod.yn.chinamobile.com:6060/gitv_live/CCTV-13/CCTV-13.m3u8?m3u8_level=2
CCTV14,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CCTV-14/G_CCTV-14.m3u8?m3u8_level=2
CCTV15,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CCTV-15/G_CCTV-15.m3u8?m3u8_level=2
CCTV17,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CCTV-17/G_CCTV-17.m3u8?m3u8_level=2
CGTN,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CCTV-NEWS/G_CCTV-NEWS.m3u8?m3u8_level=2
CGTN纪录,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CGTVJL/G_CGTVJL.m3u8?m3u8_level=2
中国教育1,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CETV-1/G_CETV-1.m3u8?m3u8_level=2
中国教育1,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2022823801/timeshift.m3u8?delay=0&cdn=5202
中国教育2,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CETV-2/G_CETV-2.m3u8?m3u8_level=2
中国教育4,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CETV-4/G_CETV-4.m3u8?m3u8_level=2
浙江卫视,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_ZHEJIANG/G_ZHEJIANG.m3u8?m3u8_level=2
江苏卫视,http://ztevod.yn.chinamobile.com:6060/gitv_live/JSWS-HD/JSWS-HD.m3u8?m3u8_level=2
湖南卫视,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_HUNAN/G_HUNAN.m3u8?m3u8_level=2
东方卫视,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_DONGFANG/G_DONGFANG.m3u8?m3u8_level=2
北京卫视,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_BEIJING/G_BEIJING.m3u8?m3u8_level=2
天津卫视,http://ztevod.yn.chinamobile.com:6060/gitv_live/TJWS/TJWS.m3u8?m3u8_level=2
安徽卫视,http://ztevod.yn.chinamobile.com:6060/gitv_live/AHWS/AHWS.m3u8?m3u8_level=2
深圳卫视,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_SHENZHEN/G_SHENZHEN.m3u8?m3u8_level=2
重庆卫视,http://ztevod.yn.chinamobile.com:6060/gitv_live/G_CHONGQING/G_CHONGQING.m3u8?m3u8_level=2
山东卫视,http://ztevod.yn.chinamobile.com:6060/gitv_live/SDWS/SDWS.m3u8?m3u8_level=2
辽宁卫视,http://ztevod.yn.chinamobile.com:6060/gitv_live/LNWS/LNWS.m3u8?m3u8_level=2
